order_item_id,order_id,product_id,quantity,item_price
9526,6365,943,2,278.63
9527,4766,197,2,18.93
9528,7192,607,2,94.98
9529,2880,267,2,16.01
9530,2189,831,7,283.04
9531,2782,870,4,386.7
9532,2146,51,5,414.1
9533,276,188,8,281.43
9534,1267,303,7,25.37
9535,6577,4,8,297.41
9536,4105,775,5,202.68
9537,2320,343,8,425.17
9538,32,31,1,206.25
9539,852,630,5,360.51
9540,8797,721,2,101.4
9541,5869,202,5,462.06
9542,7721,598,2,151.16
9543,1808,542,6,7.87
9544,6196,157,9,45.38
9545,6332,721,2,118.54
9546,6064,43,2,86.92
9547,7412,85,3,99.28
9548,3563,406,5,291.72
9549,3199,688,9,239.31
9550,4505,743,3,357.47
9551,7986,360,9,396.21
9552,6735,432,9,260.76
9553,6990,880,9,298.48
9554,2948,953,4,388.98
9555,4124,150,6,49.5
9556,4784,923,2,219.82
9557,5600,983,1,266.57
9558,72,319,2,300.95
9559,9329,260,4,273.53
9560,5517,858,7,178.64
9561,8235,487,2,147.31
9562,4361,890,1,223.19
9563,1832,977,3,37.96
9564,46,3,7,238.23
9565,8175,337,3,483.03
9566,7393,747,2,31.68
9567,6072,936,1,80.71
9568,1676,339,3,317.02
9569,7269,999,7,355.16
9570,6382,594,3,240.26
9571,6745,764,5,458.83
9572,9462,924,6,243.45
9573,6835,885,5,59.13
9574,3024,911,1,242.1
9575,2791,307,5,259.79
9576,6344,666,3,217.23
9577,1013,291,8,457.72
9578,4590,382,5,242.22
9579,3508,848,8,347.76
9580,4803,783,9,256.78
9581,2072,901,2,364.63
9582,7531,174,4,58.91
9583,2318,24,1,472.73
9584,5348,2,9,307.82
9585,2176,699,8,157.34
9586,9979,164,2,120.49
9587,2373,500,6,370.17
9588,6803,557,5,137.32
9589,5226,351,5,227.19
9590,9653,94,3,310.27
9591,6229,204,1,429.59
9592,5122,123,6,415.48
9593,8051,37,6,335.21
9594,7733,630,5,136.17
9595,9657,953,9,85.15
9596,5145,853,9,274.99
9597,9251,140,1,441.35
9598,6813,634,7,207.12
9599,9164,744,6,369.81
9600,7825,229,3,416.86
9601,5456,419,4,134.96
9602,2505,918,4,482.35
9603,9091,493,4,131.24
9604,1503,740,7,296.74
9605,7043,885,4,335.66
9606,8535,328,6,278.74
9607,3861,731,1,312.67
9608,7859,155,8,109.53
9609,7520,356,4,76.44
9610,2861,7,3,12.64
9611,1249,515,9,306.35
9612,7084,4,2,462.36
9613,9401,728,8,341.92
9614,5011,776,6,327.25
9615,6306,45,6,268.62
9616,5763,205,6,310.98
9617,4391,201,2,362.97
9618,2140,916,7,79.83
9619,9803,250,8,366.53
9620,7336,212,8,81.84
9621,8749,133,7,150.71
9622,6119,686,7,172.96
9623,3995,69,5,146.38
9624,1153,291,4,264.67
9625,3745,961,4,279.8
9626,3622,655,2,410.69
9627,5891,529,4,290.7
9628,9165,332,7,498.24
9629,3908,430,2,348.94
9630,3729,760,7,366.15
9631,7748,740,9,498.92
9632,3067,445,3,120.91
9633,9484,171,8,325.11
9634,2861,378,5,444.54
9635,164,847,4,484.13
9636,1715,206,8,226.02
9637,3463,603,1,218.29
9638,1441,626,7,51.9
9639,5314,22,9,452.6
9640,8993,137,7,468.7
9641,6228,303,9,442.83
9642,2661,725,7,116.56
9643,1691,3,2,154.34
9644,234,436,5,474.47
9645,1877,799,4,309.04
9646,9154,13,8,318.01
9647,3371,514,9,211.42
9648,6340,367,9,309.53
9649,5110,974,3,84.46
9650,1046,775,3,474.94
9651,6092,797,5,473.04
9652,4482,900,2,429.27
9653,4460,132,4,131.72
9654,8034,856,3,438.62
9655,6418,746,6,351.56
9656,1408,917,1,126.88
9657,208,755,5,418.49
9658,4371,685,4,50.02
9659,7151,383,1,359.96
9660,9945,924,4,498.72
9661,8688,998,7,218.4
9662,902,264,3,312.71
9663,7084,554,5,112.15
9664,1750,145,8,235.92
9665,8652,393,3,58.58
9666,4490,494,3,349.21
9667,9109,445,8,387.52
9668,6583,852,3,296.23
9669,8031,325,2,371.84
9670,4735,867,2,346.46
9671,4666,809,8,461.85
9672,2195,925,6,241.88
9673,7127,460,3,271.52
9674,960,566,1,189.22
9675,8586,672,6,179.66
9676,4539,223,9,409.78
9677,4059,735,6,464.79
9678,4843,961,1,158.33
9679,2178,889,6,212.58
9680,1800,555,9,179.4
9681,7571,581,6,428.05
9682,8697,883,3,474.16
9683,720,100,2,451.49
9684,1988,716,8,11.55
9685,5774,208,2,90.51
9686,9067,272,7,448.11
9687,2879,917,3,264.99
9688,8826,161,5,191.85
9689,2421,666,3,206.43
9690,1325,899,3,412.93
9691,1009,791,7,407.05
9692,9332,89,7,414.94
9693,404,694,7,424.69
9694,6234,340,4,39.38
9695,8888,47,8,379.42
9696,9100,756,9,307.39
9697,6773,761,1,130.6
9698,6591,753,7,298.31
9699,121,118,8,343.51
9700,6461,676,2,287.7
9701,6282,803,6,179.53
9702,5863,171,5,126.03
9703,2866,417,4,47.72
9704,3732,517,4,33.16
9705,3592,772,6,179.46
9706,4487,570,1,122.08
9707,7173,436,1,249.87
9708,2415,200,4,284.0
9709,9033,459,3,192.92
9710,6636,875,5,193.18
9711,2806,434,5,375.46
9712,6666,411,1,7.93
9713,5362,650,5,498.92
9714,1466,379,6,223.26
9715,404,830,4,295.68
9716,6571,890,2,125.64
9717,8605,749,9,108.81
9718,9730,148,9,338.04
9719,4250,800,9,486.49
9720,6347,816,9,454.65
9721,8409,219,7,466.25
9722,6626,177,2,256.52
9723,9217,466,7,182.68
9724,2814,794,1,384.12
9725,806,890,6,273.39
9726,3350,163,6,407.49
9727,7362,284,5,350.99
9728,2817,833,7,185.06
9729,9464,482,3,38.84
9730,6232,887,7,150.93
9731,8626,410,6,416.17
9732,7421,698,3,233.4
9733,8621,6,6,411.63
9734,9380,50,1,350.4
9735,4258,817,2,157.92
9736,2313,442,4,223.38
9737,1996,46,5,330.1
9738,4996,217,3,439.19
9739,1743,209,4,24.52
9740,9535,346,2,496.09
9741,1156,405,8,206.71
9742,3205,608,5,69.35
9743,8586,25,1,168.97
9744,6764,352,4,398.9
9745,6948,125,2,289.27
9746,7203,873,9,59.86
9747,4818,502,5,197.2
9748,2041,63,6,32.45
9749,2079,339,9,38.02
9750,2865,322,9,114.31
9751,5830,163,3,178.86
9752,6250,336,9,348.14
9753,7443,464,4,13.45
9754,5216,289,1,161.06
9755,5113,243,8,181.97
9756,6938,306,2,158.25
9757,4257,152,4,75.44
9758,9522,95,3,431.12
9759,9839,407,9,163.99
9760,7892,337,5,423.01
9761,6340,97,2,99.04
9762,2386,805,4,362.75
9763,5430,356,5,104.27
9764,5299,63,6,174.43
9765,3306,760,8,340.33
9766,3321,440,9,276.26
9767,6276,319,9,137.03
9768,6393,787,1,441.24
9769,3527,917,1,238.88
9770,6643,551,3,395.28
9771,4915,616,8,431.75
9772,9464,83,5,227.72
9773,1288,712,6,169.87
9774,4945,410,8,278.96
9775,361,105,4,45.81
9776,1975,179,9,343.48
9777,3465,572,4,378.39
9778,2227,768,5,57.55
9779,5045,338,6,151.65
9780,5626,206,6,384.68
9781,1851,210,8,161.64
9782,5933,741,9,309.0
9783,3906,860,1,302.54
9784,3776,634,3,133.36
9785,818,636,7,384.04
9786,2147,353,3,249.54
9787,7775,390,5,64.48
9788,8373,647,4,55.36
9789,7097,700,5,459.09
9790,7834,445,3,194.16
9791,4470,645,3,279.22
9792,5956,603,8,322.23
9793,4720,904,3,363.4
9794,7851,102,8,209.55
9795,6015,161,5,246.62
9796,4959,953,1,366.68
9797,6266,908,2,330.69
9798,442,357,7,310.72
9799,7885,637,1,197.01
9800,9855,805,2,483.03
9801,7659,143,1,96.34
9802,9063,785,7,62.72
9803,3213,549,2,146.53
9804,9849,947,3,129.54
9805,1897,413,7,480.62
9806,1090,259,1,9.14
9807,8675,971,4,440.65
9808,309,666,7,206.15
9809,8785,616,2,285.89
9810,1019,121,4,348.31
9811,4494,813,9,27.24
9812,3262,646,7,261.17
9813,7085,99,3,24.61
9814,4291,216,3,53.66
9815,7102,755,4,315.56
9816,1358,743,4,141.06
9817,83,738,8,75.39
9818,8443,438,6,29.52
9819,9286,472,6,403.02
9820,5412,403,8,318.43
9821,2388,13,8,20.9
9822,1409,313,8,318.65
9823,9674,235,1,56.06
9824,9291,841,8,167.09
9825,3729,83,5,331.66
9826,5295,243,3,145.95
9827,8925,736,7,380.35
9828,323,341,2,261.71
9829,2058,224,6,128.39
9830,3061,185,4,280.48
9831,3701,686,1,21.9
9832,5636,780,6,222.27
9833,3385,413,3,166.13
9834,9454,97,4,212.17
9835,8998,321,4,307.59
9836,9726,817,8,214.78
9837,4226,127,7,279.43
9838,3457,900,9,60.15
9839,3665,973,7,158.37
9840,3097,215,9,214.22
9841,7429,540,1,31.57
9842,7566,491,4,474.49
9843,4660,50,1,453.45
9844,9546,268,6,169.96
9845,149,83,2,315.52
9846,5731,244,9,239.44
9847,7164,225,4,283.5
9848,9976,530,4,65.21
9849,6263,738,6,273.59
9850,5554,990,5,130.55
9851,615,363,6,307.46
9852,8432,111,9,384.94
9853,913,367,6,451.49
9854,3014,390,6,21.63
9855,5410,324,4,264.22
9856,159,588,7,207.03
9857,548,23,4,116.29
9858,5133,156,5,135.67
9859,2901,203,4,412.61
9860,7675,732,9,370.08
9861,2266,552,6,452.09
9862,8947,98,6,393.53
9863,735,304,5,33.14
9864,3792,162,9,60.24
9865,4318,725,5,341.21
9866,1925,996,8,331.01
9867,524,604,6,446.67
9868,9703,702,6,265.79
9869,5925,442,3,290.09
9870,8810,674,9,263.61
9871,861,57,3,341.27
9872,6185,745,9,200.62
9873,7493,541,2,308.76
9874,5881,858,8,247.94
9875,7902,717,7,473.24
9876,1308,636,3,212.57
9877,6347,436,7,68.35
9878,2822,354,8,412.13
9879,3866,467,4,254.53
9880,6926,520,9,84.52
9881,8227,861,8,464.22
9882,2101,107,2,65.4
9883,9572,872,6,38.83
9884,437,912,1,137.43
9885,2573,604,1,329.17
9886,4363,670,1,60.41
9887,309,343,7,483.95
9888,492,861,7,269.86
9889,5309,84,1,288.99
9890,522,849,5,475.44
9891,1915,410,5,236.51
9892,2926,953,6,349.57
9893,9561,39,4,22.85
9894,3291,33,2,23.26
9895,3230,846,4,372.79
9896,3578,799,5,469.04
9897,5610,720,3,363.01
9898,2572,789,2,81.49
9899,233,995,6,414.62
9900,9815,178,4,297.94
9901,2653,384,7,37.37
9902,6251,979,6,196.32
9903,1217,902,8,388.36
9904,3540,700,5,107.14
9905,522,215,6,412.51
9906,3067,858,9,289.41
9907,341,201,5,228.07
9908,8251,397,9,6.16
9909,3254,826,3,133.49
9910,4682,684,9,410.32
9911,5634,207,2,57.88
9912,243,288,8,256.91
9913,228,571,1,20.36
9914,6704,871,9,133.46
9915,2603,236,7,86.76
9916,8319,593,1,211.38
9917,4431,429,1,299.76
9918,4854,951,8,222.2
9919,9624,989,9,411.3
9920,2169,689,2,89.08
9921,2749,829,3,311.62
9922,1309,552,2,430.22
9923,1594,82,1,302.2
9924,1494,162,2,227.67
9925,7884,113,8,369.66
9926,4778,601,2,50.58
9927,6439,524,9,482.92
9928,7109,493,1,172.53
9929,8439,399,6,104.23
9930,1083,875,6,479.73
9931,9674,472,6,7.52
9932,11,265,7,394.94
9933,2007,744,1,212.58
9934,3530,916,9,406.39
9935,2293,89,5,430.26
9936,945,367,8,160.93
9937,8627,216,2,445.2
9938,6249,561,5,495.02
9939,2290,986,7,474.74
9940,3344,270,3,266.57
9941,2567,901,7,104.06
9942,1760,894,7,404.77
9943,5164,816,2,471.09
9944,3876,825,8,480.97
9945,2229,861,9,436.79
9946,8460,572,6,111.32
9947,7020,456,6,324.58
9948,4478,337,8,461.7
9949,5918,758,5,246.17
9950,515,299,1,409.17
9951,1744,214,9,56.76
9952,9122,594,3,387.01
9953,7857,859,7,37.07
9954,1449,64,6,278.14
9955,3888,770,4,217.01
9956,199,769,7,95.78
9957,1781,630,9,221.34
9958,4901,832,4,361.27
9959,4423,489,6,381.93
9960,9906,328,3,461.28
9961,5714,853,3,350.22
9962,5744,536,7,498.18
9963,3505,386,9,146.68
9964,7673,748,5,81.55
9965,2568,315,3,53.2
9966,9122,614,6,294.37
9967,4626,988,8,176.46
9968,7091,418,4,105.62
9969,5353,312,7,110.39
9970,1420,460,7,176.74
9971,9523,370,5,344.66
9972,2558,5,2,302.73
9973,7871,109,4,397.33
9974,424,892,5,162.42
9975,150,183,3,358.54
9976,9706,631,4,435.61
9977,8096,292,5,420.0
9978,139,840,1,331.22
9979,7066,862,3,425.49
9980,1871,695,9,48.7
9981,2062,650,9,241.2
9982,8121,85,9,143.94
9983,8182,174,9,247.11
9984,4281,564,9,67.68
9985,5697,958,4,59.76
9986,743,738,7,59.51
9987,6425,738,1,50.43
9988,4182,644,5,246.36
9989,8269,184,2,64.13
9990,1992,267,4,420.45
9991,5257,470,9,146.98
9992,3706,105,5,479.23
9993,1017,178,2,285.78
9994,8289,701,1,318.5
9995,995,663,2,313.21
9996,9747,382,1,169.99
9997,6942,113,3,435.48
9998,9225,994,8,496.32
9999,8275,286,7,85.02
10000,9728,123,1,248.59
10001,4526,985,3,254.14
10002,5210,88,7,392.29
10003,513,537,5,218.07
10004,1923,542,6,340.28
10005,1698,679,5,182.54
10006,1915,976,8,35.67
10007,4754,586,1,232.56
10008,6817,991,7,378.57
10009,8839,892,9,325.49
10010,798,907,9,265.51
10011,8269,585,3,457.19
10012,6225,420,4,243.49
10013,6698,624,4,184.43
10014,8934,723,8,201.13
10015,1226,692,7,363.24
10016,5567,517,8,167.83
10017,9157,844,5,321.9
10018,5923,714,3,195.97
10019,5037,256,9,289.99
10020,8504,654,9,118.69
10021,2647,916,2,103.39
10022,7685,532,8,272.49
10023,2732,940,3,137.74
10024,8825,100,9,53.57
10025,4695,281,2,135.71
10026,5546,169,9,200.55
10027,3682,366,2,162.81
10028,415,383,7,305.94
10029,9735,325,7,181.99
10030,8964,233,8,99.87
10031,4480,91,4,455.59
10032,7200,770,4,291.3
10033,8679,908,8,118.0
10034,9972,28,6,169.11
10035,7533,44,6,287.03
10036,6408,653,5,68.89
10037,7310,597,3,195.19
10038,8222,811,2,97.24
10039,8322,311,8,185.44
10040,7946,904,1,220.69
10041,5190,892,1,277.21
10042,4215,832,5,16.24
10043,2375,373,5,348.0
10044,3984,780,2,456.37
10045,208,297,7,154.5
10046,8140,44,1,56.4
10047,9174,11,4,451.51
10048,4303,787,4,216.18
10049,6912,381,2,345.51
10050,6691,828,3,308.85
10051,112,712,2,428.32
10052,7154,923,6,246.27
10053,4710,505,2,352.52
10054,5041,199,7,28.22
10055,1410,469,6,9.9
10056,8898,121,2,390.04
10057,5873,923,3,385.97
10058,8133,14,8,80.53
10059,6276,992,1,310.56
10060,6994,477,9,170.59
10061,4200,408,2,102.17
10062,2601,576,8,469.4
10063,4858,732,8,467.31
10064,7807,664,8,339.2
10065,6806,758,4,497.25
10066,7499,898,2,92.58
10067,5040,948,2,414.96
10068,9040,95,7,282.72
10069,2944,268,1,94.88
10070,8068,193,2,314.15
10071,8361,444,3,496.09
10072,6701,58,7,115.01
10073,985,981,8,236.66
10074,1108,989,4,53.65
10075,8299,94,4,135.32
10076,7433,298,1,151.6
10077,4343,513,1,288.88
10078,1554,406,7,38.03
10079,2003,362,9,442.65
10080,8105,328,2,480.19
10081,498,909,9,341.7
10082,4950,206,7,336.69
10083,1422,193,8,153.61
10084,3475,224,5,446.98
10085,5981,38,1,411.14
10086,4374,448,8,63.57
10087,8734,844,3,359.68
10088,7311,820,5,67.2
10089,8981,493,7,122.15
10090,8548,111,7,411.28
10091,5644,252,7,240.81
10092,9419,848,2,229.44
10093,8442,472,2,130.68
10094,6179,492,3,310.82
10095,532,596,6,74.95
10096,8751,491,2,399.58
10097,1620,364,7,269.0
10098,1292,160,9,423.28
10099,3125,512,9,249.73
10100,4881,667,2,150.21
10101,4114,98,8,10.93
10102,9320,701,8,208.77
10103,3912,598,8,473.37
10104,7160,574,2,418.95
10105,1108,259,3,499.23
10106,5428,81,4,82.53
10107,5271,894,6,320.64
10108,6497,462,2,71.16
10109,1688,859,5,453.03
10110,5988,359,9,177.22
10111,4472,468,6,447.32
10112,5682,366,8,105.53
10113,3476,95,2,83.84
10114,2578,489,4,93.56
10115,2533,287,6,391.0
10116,4218,733,4,432.41
10117,6938,704,9,24.98
10118,2030,682,2,78.54
10119,9336,570,7,6.62
10120,5959,43,9,34.97
10121,5419,672,2,49.48
10122,6191,158,6,150.87
10123,7765,235,2,110.41
10124,9940,475,5,332.73
10125,4820,851,8,498.77
10126,5920,895,3,332.15
10127,8410,957,5,5.3
10128,2811,412,3,69.31
10129,3416,813,3,59.17
10130,5953,394,1,211.71
10131,5434,144,2,142.68
10132,1717,927,7,482.22
10133,7898,10,4,88.89
10134,290,511,1,334.55
10135,4698,330,4,85.8
10136,610,860,9,273.48
10137,2354,268,8,17.33
10138,7646,481,6,28.93
10139,536,156,6,20.68
10140,3292,530,2,82.35
10141,3758,948,5,7.02
10142,8949,924,9,248.7
10143,7158,284,8,196.99
10144,3850,491,4,35.89
10145,8070,743,7,43.69
10146,8546,960,9,388.42
10147,4831,270,5,17.17
10148,4331,264,2,460.42
10149,8498,478,2,188.56
10150,5230,356,8,76.11
10151,2996,259,8,431.14
10152,6971,202,8,180.45
10153,2215,137,5,287.68
10154,9402,47,2,249.25
10155,276,63,8,300.98
10156,6154,936,4,93.47
10157,6554,77,9,201.08
10158,8339,854,6,151.21
10159,3549,633,7,389.37
10160,6973,920,3,392.6
10161,852,455,2,497.15
10162,4524,13,2,499.2
10163,8680,390,3,52.91
10164,1554,458,7,234.75
10165,1762,691,8,375.38
10166,8776,828,4,337.15
10167,6800,843,3,245.17
10168,4311,669,7,54.19
10169,4606,528,3,237.04
10170,8703,758,8,478.37
10171,7757,468,4,221.84
10172,3814,704,8,19.08
10173,5892,341,2,203.55
10174,6889,55,8,236.61
10175,6195,413,8,370.88
10176,8148,334,3,117.87
10177,3203,311,2,292.92
10178,343,188,7,90.86
10179,7746,681,9,309.92
10180,1424,720,1,263.38
10181,8338,521,5,430.44
10182,4558,6,3,233.82
10183,9108,614,9,146.34
10184,6648,413,8,267.86
10185,1912,658,9,281.94
10186,1340,280,9,50.65
10187,2247,51,3,287.28
10188,6447,785,7,348.64
10189,2952,228,5,442.85
10190,498,277,6,110.72
10191,791,595,8,230.87
10192,8202,318,8,33.9
10193,3099,983,7,86.24
10194,8185,347,1,462.99
10195,2817,117,1,469.52
10196,327,75,6,25.46
10197,883,474,9,269.5
10198,1672,373,8,73.08
10199,5003,310,1,353.75
10200,8930,907,8,313.54
10201,2175,171,5,260.7
10202,5236,726,2,262.26
10203,924,889,7,309.91
10204,4267,723,2,222.97
10205,8113,904,4,367.3
10206,2825,663,4,357.55
10207,5108,240,5,172.22
10208,6870,633,6,361.57
10209,5721,821,2,174.74
10210,9346,727,8,296.15
10211,2071,808,9,109.71
10212,7347,777,3,161.28
10213,6545,152,7,113.11
10214,4601,844,4,494.55
10215,921,76,4,307.73
10216,6092,736,1,338.84
10217,3483,642,5,320.63
10218,6473,251,6,19.14
10219,1444,838,5,360.66
10220,2802,260,6,390.6
10221,1776,317,3,173.59
10222,8221,717,2,295.35
10223,2293,126,5,18.66
10224,3704,704,6,110.13
10225,826,548,6,100.12
10226,7712,553,5,131.84
10227,3742,359,2,194.05
10228,8331,166,1,113.1
10229,4453,338,6,118.19
10230,2260,655,1,478.35
10231,1163,816,1,130.31
10232,3440,353,6,285.6
10233,2534,746,1,322.9
10234,5613,414,2,158.64
10235,9552,740,1,38.88
10236,7931,703,7,239.44
10237,2226,25,4,494.62
10238,3673,772,4,146.31
10239,2161,530,4,7.21
10240,8475,941,5,399.41
10241,9332,632,9,129.45
10242,1798,502,5,426.04
10243,9383,353,2,131.46
10244,1245,596,8,436.4
10245,7070,490,8,457.39
10246,7894,725,9,292.47
10247,4409,449,4,417.77
10248,1931,482,3,434.15
10249,2519,329,6,178.02
10250,48,577,1,330.95
10251,134,367,6,304.28
10252,5676,539,5,217.11
10253,2365,719,1,379.6
10254,3510,88,6,238.46
10255,7154,956,3,137.28
10256,4095,955,8,142.29
10257,2538,409,3,5.29
10258,7997,930,3,42.31
10259,5985,236,7,74.91
10260,2472,50,1,355.86
10261,2435,183,8,62.88
10262,5022,394,4,113.76
10263,4336,990,5,240.53
10264,3523,877,5,170.91
10265,2306,745,4,391.97
10266,5288,186,1,55.22
10267,664,89,3,490.96
10268,5682,899,8,413.44
10269,7444,86,2,251.4
10270,5945,616,8,67.8
10271,7775,622,4,52.7
10272,4850,120,9,83.65
10273,4201,88,8,94.04
10274,7098,56,8,378.38
10275,5023,155,4,486.36
10276,3493,90,2,379.09
10277,5469,912,8,385.28
10278,7940,294,7,473.68
10279,9146,361,2,53.52
10280,1674,949,7,54.15
10281,1343,708,1,448.48
10282,8432,535,6,277.92
10283,6571,595,7,127.82
10284,3050,696,2,104.03
10285,6284,719,2,305.45
10286,4248,735,8,320.2
10287,6575,88,2,380.55
10288,9656,971,2,324.85
10289,5332,53,5,361.79
10290,400,714,4,358.45
10291,1938,712,1,30.53
10292,8374,707,8,357.13
10293,1075,403,4,83.95
10294,2574,516,9,252.86
10295,2398,925,2,129.79
10296,9274,941,2,341.89
10297,419,873,6,154.23
10298,9353,533,2,456.66
10299,640,822,2,28.7
10300,2085,244,6,238.76
10301,4590,638,6,216.6
10302,359,877,8,99.69
10303,1804,713,1,39.63
10304,5205,52,1,116.72
10305,7890,243,7,69.17
10306,539,402,9,97.09
10307,4440,723,7,430.12
10308,6889,657,4,363.67
10309,9906,556,9,75.18
10310,866,619,6,451.21
10311,6029,664,1,444.19
10312,8968,113,6,129.68
10313,4672,902,6,28.71
10314,1036,223,1,348.25
10315,8553,667,8,293.45
10316,2820,431,5,190.69
10317,8488,994,4,28.78
10318,1427,174,1,69.36
10319,5495,347,5,302.58
10320,693,347,1,337.4
10321,7594,675,3,107.18
10322,1068,185,1,226.57
10323,1133,396,3,438.04
10324,9314,285,2,123.95
10325,7613,313,4,438.35
10326,9434,198,7,147.82
10327,947,567,1,429.87
10328,1616,933,7,291.08
10329,8255,71,6,378.01
10330,5716,710,4,173.53
10331,6070,565,9,73.84
10332,394,467,7,78.62
10333,9719,526,5,86.49
10334,7535,498,2,104.61
10335,9694,533,1,441.88
10336,7423,462,2,247.31
10337,6203,872,9,114.26
10338,520,526,2,315.68
10339,389,821,5,46.33
10340,588,115,8,96.02
10341,3498,864,8,279.07
10342,7670,730,9,244.88
10343,2572,383,4,115.12
10344,8472,195,7,28.32
10345,6709,207,9,302.93
10346,8997,853,7,443.35
10347,8267,862,1,385.56
10348,2986,432,6,104.64
10349,710,505,2,350.24
10350,3663,462,7,119.58
10351,4631,111,9,383.52
10352,1431,440,7,379.0
10353,4992,679,8,114.4
10354,5068,613,2,14.78
10355,8839,169,5,263.81
10356,2039,432,1,317.41
10357,4134,668,3,140.4
10358,5352,258,1,212.0
10359,2216,790,2,232.13
10360,3357,455,4,365.53
10361,103,748,6,101.45
10362,8337,640,1,50.66
10363,8947,352,9,138.58
10364,6804,123,1,251.45
10365,4462,701,8,73.74
10366,6297,848,1,118.24
10367,6566,292,1,250.39
10368,6463,962,8,362.12
10369,83,337,2,18.25
10370,9504,817,1,287.54
10371,7964,771,7,195.06
10372,5991,279,1,283.33
10373,5753,955,4,322.05
10374,6223,869,9,23.31
10375,3669,231,3,271.51
10376,1616,668,6,472.88
10377,4247,109,9,214.21
10378,2063,873,4,456.8
10379,8972,840,3,485.87
10380,7556,545,5,311.66
10381,1059,126,7,261.01
10382,2399,580,5,387.61
10383,2331,757,4,395.69
10384,1760,327,1,313.69
10385,428,267,6,5.2
10386,5378,488,4,328.14
10387,5030,648,6,441.11
10388,3877,276,6,38.62
10389,2117,62,4,152.92
10390,560,171,8,429.2
10391,5442,615,4,314.46
10392,9578,92,5,61.51
10393,2618,75,5,300.36
10394,590,626,2,310.95
10395,499,121,8,59.25
10396,6348,726,8,90.08
10397,7905,484,8,293.75
10398,9722,710,1,209.41
10399,9831,263,7,119.35
10400,9325,138,3,315.41
10401,7433,168,1,59.56
10402,5957,516,5,61.03
10403,4484,201,4,10.14
10404,8608,102,7,328.74
10405,4997,19,1,465.98
10406,1592,366,1,15.19
10407,4408,481,8,203.88
10408,3884,422,4,91.79
10409,1608,534,9,324.89
10410,3725,359,5,226.48
10411,7556,641,6,296.94
10412,9908,881,2,420.9
10413,203,949,3,286.61
10414,3855,149,7,270.26
10415,8302,497,7,76.08
10416,769,391,6,233.76
10417,139,750,4,315.72
10418,221,7,4,354.7
10419,7357,982,8,45.57
10420,9053,333,9,344.03
10421,3928,23,8,101.93
10422,2388,956,8,332.22
10423,2526,982,5,143.43
10424,5055,90,2,297.46
10425,9638,530,2,81.86
10426,6957,885,2,480.32
10427,1610,583,6,351.85
10428,5444,66,5,131.03
10429,199,53,4,416.65
10430,5985,403,4,478.7
10431,9353,704,8,273.77
10432,1370,142,2,177.73
10433,3572,25,5,98.59
10434,489,762,7,310.82
10435,3541,33,7,128.53
10436,9057,688,8,443.97
10437,2181,551,3,139.83
10438,3329,378,2,57.54
10439,3635,368,8,494.46
10440,656,212,9,197.1
10441,5987,876,1,329.77
10442,9572,133,9,136.5
10443,236,625,8,128.8
10444,989,149,7,218.02
10445,1383,827,8,424.63
10446,9007,376,3,283.96
10447,9882,77,2,264.63
10448,5630,526,4,195.77
10449,2487,959,7,127.46
10450,1666,566,2,381.76
10451,3987,765,7,12.72
10452,8187,976,7,469.12
10453,1824,685,9,386.09
10454,5829,498,3,163.18
10455,5431,946,9,419.68
10456,5337,681,7,173.22
10457,4089,92,8,162.27
10458,611,383,3,157.2
10459,9528,641,5,203.77
10460,3869,508,7,414.27
10461,4326,130,8,133.58
10462,4436,72,6,311.47
10463,2164,767,6,86.78
10464,8263,653,5,494.57
10465,1750,998,4,115.28
10466,4946,403,7,417.06
10467,5173,511,5,121.25
10468,342,819,8,226.44
10469,4684,126,1,133.72
10470,3832,763,8,370.63
10471,2380,505,5,333.16
10472,6106,514,4,63.22
10473,3870,479,6,401.82
10474,6069,10,7,449.95
10475,2440,453,3,37.7
10476,7907,471,4,53.38
10477,7858,374,7,34.64
10478,5430,798,7,133.55
10479,472,736,3,469.28
10480,8060,65,9,98.82
10481,3766,109,3,480.92
10482,7827,300,8,154.81
10483,7913,42,8,388.49
10484,8846,259,3,298.36
10485,462,623,7,114.88
10486,1174,414,3,432.03
10487,1668,933,2,26.83
10488,3322,28,7,10.39
10489,8832,563,8,220.38
10490,4370,371,9,212.61
10491,8674,213,1,330.98
10492,8274,637,9,20.52
10493,4127,781,2,342.79
10494,2794,552,3,274.81
10495,9300,154,8,166.96
10496,6186,872,2,240.75
10497,3786,158,7,37.69
10498,251,920,8,224.97
10499,1621,294,5,275.59
10500,9911,361,3,323.67
10501,8458,366,9,9.33
10502,22,453,8,384.8
